primitive_quality_assessment_id,registry_record_id,assessor_id,quality_score,quality_class,surfaceable,readiness_before,readiness_after,trust_before,trust_after,domains,signals,blockers,enriched_input_contract,enriched_output_contract,mutation_options,recommended_action,assessment_hash,serves_truth
primqa_00f0c2257eeb7b35335bb4ca,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_api_version,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_5c2305d71edc34ebf09344fd"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_2844b70ce732a03d05834f2c"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,a44c009fa15e7650d01eb059c481232e5bbd5614b262193bc4d30c52ec59e177,false
primqa_f047bbb81730a3b0815be4cc,primitive.repo.scripts_api_context_handler_py.const.py_const_scripts_api_context_handler_routes,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_9d42ffe6b648077f0fa3b881"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_ff0009332f0aa4798c56e386"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,8f6acae3bfb9aa420a128bb439341333ad2af311f3a09d7d4085a57ffd890d38,false
primqa_12cd9e3b6f96d61c11abb22d,primitive.repo.scripts_api_determinism_handler_py.const.py_const_scripts_api_determinism_handler_routes,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_5c66ba8a6f4c3ce10b5ed6b0"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_1060b84a40bd5ed60bff7dd6"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,a899282c658fffc534f922575f549eaa1f76d4e135d93196d56f040ba0d99184,false
primqa_8d9e2589cd71349ef4bf0fe5,primitive.repo.scripts_api_determinism_handler_py.var.py_var_scripts_api_determinism_handler_body,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_bf6deea67a5427d24e56478f"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_4bde8e66f2be97d949f3d1ae"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,b9982200b83c27a28f9c0378d8b782a6064219488ae48ae6714869470ecea3e5,false
primqa_ad5b707b00cb07dff8d7a5e7,primitive.repo.scripts_api_determinism_handler_py.var.py_var_scripts_api_determinism_handler_code,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_6d1019ba52cfda1c949818df"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_7fefaa15390fec6ddbc2c581"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,d64462dc801be8db3378fece25424a5515389b0f0b69653058f1b7f4ec1433bf,false
primqa_2f834575b79daf926f63cfac,primitive.repo.scripts_api_determinism_handler_py.var.py_var_scripts_api_determinism_handler_r,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""var"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_2f1d84375e4b2d03c84624e7"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_e006245834e18b963dcd2240"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,4fca9e0c8961f8fb1d800c00de3edb5af5f2882c191c944502cd05dfc1569b87,false
primqa_2a38780bb0b734c938663502,primitive.repo.scripts_api_inference_handler_py.const.py_const_scripts_api_inference_handler_routes,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_ff3d0c740d24ab6e0510eb1d"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_ef59bc43b69c0a17ec94e6db"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,d59ba49c60bb8c5caf90fac0f31adfe06ab4c358d55b3ef0aa38df73d674a3cd,false
primqa_a2ddad2898ca4d1e977489e7,primitive.repo.scripts_api_memory_handler_py.const.py_const_scripts_api_memory_handler_candidate,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_601ab28ddec6b0138d09ec8c"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_abe0da8e55e296a1df713e11"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,575066f5b5812e4704aae59d09f1368e70dc3156d5dabe2b59b81f1023cafba3,false
primqa_4e8a6e6cc66e79d53df28a70,primitive.repo.scripts_api_memory_handler_py.const.py_const_scripts_api_memory_handler_routes,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_5ed0ca0dbb4c2b24778c15b3"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_3717426ab2f7e3c670fa052a"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,29abbff02b79dff83ad1338520773235e7780dcbdb61ea911594acd341f636d2,false
primqa_a7845c240138d59940058d9a,primitive.repo.scripts_api_native_handler_py.const.py_const_scripts_api_native_handler_routes,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_245d1cda7e6311545087b9ac"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_4d7c657c9c6919c09cbd9cde"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,a08e7c2f41fbf0ceb5b80391a694ab2262a64e0b8d5dfcca12fa51e2d9bc7613,false
primqa_dc7c669bb56a97fdfa4a41cf,primitive.repo.scripts_api_pipeline_handler_py.const.py_const_scripts_api_pipeline_handler_routes,primitive_quality_promoter.v1,49,noise_low_level_symbol,false,R3_contract_known,R3_contract_known,candidate,candidate,"[""api_integration""]","[""domain:api_integration"", ""effect_declared"", ""input_edge:source_symbol_candidate"", ""mutation_options:2"", ""non_synthetic"", ""output_edge:python_value_candidate"", ""real_source_artifact""]","[""low_level_symbol"", ""missing_direct_function_blackbox"", ""thin_blackbox_description""]","{""kind"": ""const"", ""shape"": ""source_symbol_candidate""}","{""kind"": ""const"", ""shape"": ""python_value_candidate""}","[{""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_2c60700e92d4a7c0a190ae03"", ""mutator_agent_id"": ""mutator:core:local_api_implementation_swap@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""local_api_implementation_swap""}}, {""confidence"": 0.5, ""fit_class"": ""deterministic_edit_match"", ""mutation_option_id"": ""mutationoption_8a851cfeb517d52bd51b0747"", ""mutator_agent_id"": ""mutator:core:output_field_wrapper@candidate"", ""precondition_status"": ""possible"", ""target_edge_template"": {""mutation"": ""output_field_wrapper""}}]",keep_indexed_for_fallback_but_hide_from_default_reuse,8e0adcc554e856ead2d04c68b04b2417e2e3825cabfb5af5f8925ed2e33cc8a6,false
