primitive_effect_id,registry_record_id,effect_kind,effect_scope,requires_gate,requires_receipt,idempotency_required
effect_e31344e405d6e6b5f6dcfc7d,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.const.py_const_scripts_blueprints_blueprint_records_to_factory_jsonl_file_names,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_4b43e9304e9b9d7a2b3cdf57,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_hash_json,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_928c0371e53cb37ad6ddbe56,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_safe_slug,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_22104d9105ce7680aebcf908,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_entity,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1af1f4074ca2cd1ae6f56ede,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_write_jsonl,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_d34941b55ba3fd36dc8faf5b,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_build_row_families,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b2acbec802774f80a295929b,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_export_run_output,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_63f124d628cf5e87550a89ff,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_444036c0021e52100e36b510,primitive.repo.scripts_blueprints_blueprint_records_to_factory_jsonl_py.function.py_function_scripts_blueprints_blueprint_records_to_factory_jsonl_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_d8c8af398d6c3f64091ba3c7,primitive.repo.scripts_blueprints_cost_route_matrix_py.const.py_const_scripts_blueprints_cost_route_matrix_default_metrics,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_6cf28219eae37316f0611b1c,primitive.repo.scripts_blueprints_cost_route_matrix_py.function.py_function_scripts_blueprints_cost_route_matrix_risk_guardrails,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1203a85f5b056b8603676a04,primitive.repo.scripts_blueprints_cost_route_matrix_py.function.py_function_scripts_blueprints_cost_route_matrix_build_route_matrix,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_0b3d7c51714d7efc1c52bbae,primitive.repo.scripts_blueprints_cost_route_matrix_py.function.py_function_scripts_blueprints_cost_route_matrix_plan_ab_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_d8e61b63fc6ab54834b86598,primitive.repo.scripts_blueprints_cost_route_matrix_py.function.py_function_scripts_blueprints_cost_route_matrix_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_f8c40f593026c30fa102218a,primitive.repo.scripts_blueprints_cost_route_matrix_py.function.py_function_scripts_blueprints_cost_route_matrix_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_597d3f127fd3e6600abed022,primitive.repo.scripts_blueprints_local_sentence_demo_py.function.py_function_scripts_blueprints_local_sentence_demo_hash_text,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_2ca72f6ec0bdb52d7e8ce0ef,primitive.repo.scripts_blueprints_local_sentence_demo_py.function.py_function_scripts_blueprints_local_sentence_demo_parse_sentence,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_dd0b80b330d21e921eba3703,primitive.repo.scripts_blueprints_local_sentence_demo_py.function.py_function_scripts_blueprints_local_sentence_demo_emit_blueprint_output_records,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_24640f102f0841a374aaa353,primitive.repo.scripts_blueprints_local_sentence_demo_py.function.py_function_scripts_blueprints_local_sentence_demo_run_sentence_to_pipeline,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_fe555e854d11de464c1ae8e3,primitive.repo.scripts_blueprints_local_sentence_demo_py.function.py_function_scripts_blueprints_local_sentence_demo_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_475df61ee50fe1db337227c3,primitive.repo.scripts_blueprints_local_sentence_demo_py.function.py_function_scripts_blueprints_local_sentence_demo_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_79f53cef4b00bc5749727836,primitive.repo.scripts_bot_swarm_py.const.py_const_scripts_bot_swarm_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_e9d26bac338c5247041b4591,primitive.repo.scripts_bot_swarm_py.const.py_const_scripts_bot_swarm_out,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1e47668e4dc9d09e21a2bbb7,primitive.repo.scripts_bot_swarm_py.const.py_const_scripts_bot_swarm_state,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_1ce7aeff18ddce18d4b1d6ef,primitive.repo.scripts_bot_swarm_py.const.py_const_scripts_bot_swarm_stop,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_8f93cc8db2260ff1c13b236f,primitive.repo.scripts_bot_swarm_py.const.py_const_scripts_bot_swarm_roles,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_50c7fe4a5126e39316955aab,primitive.repo.scripts_bot_swarm_py.const.py_const_scripts_bot_swarm_queries,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_9cd1aee05503848442e7c09c,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_llm,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1323107186098aec2ddf3ea9,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_load_state,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_fb8d182634f9139dae6ca86b,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_save_state,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_f7933538e3ac07043c59159b,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_discoverer,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_e1ea47c4e81c6d535587e7a2,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_interrogator,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_78bba25ff64cb9e56bf7aa52,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_run_once,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_0bc3a0043ea32b98ff70eab9,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_supervise,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c461c34aaa391624237b33c1,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_b931c6ff5762cb02be52f5b8,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_93440c17db882e3eea80d2bd,primitive.repo.scripts_bot_swarm_py.function.py_function_scripts_bot_swarm_main_opt,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_5aad129e6f31d996e82d4511,primitive.repo.scripts_browser_capture_py.var.py_var_scripts_browser_capture_chrome,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_ffa745184bfd1f52294efbac,primitive.repo.scripts_browser_capture_py.class.py_class_scripts_browser_capture_cdp,unknown_candidate,"{""execution_surface"": ""python_class_candidate""}",true,false,false
effect_3c299ac86db78ce493fc10fd,primitive.repo.scripts_browser_capture_py.method.init,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_5ffcf128ecd8d2b53aecfa06,primitive.repo.scripts_browser_capture_py.method.py_method_scripts_browser_capture_cdp_send,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_32ab5540addc4df4cd0a4fd4,primitive.repo.scripts_browser_capture_py.method.py_method_scripts_browser_capture_cdp_recv_frame,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c0331638cf7faa093bd754f6,primitive.repo.scripts_browser_capture_py.function.py_function_scripts_browser_capture_cdp_recv_frame_need,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_c299737ff29c5aa611c96f06,primitive.repo.scripts_browser_capture_py.method.py_method_scripts_browser_capture_cdp_call,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_deab959a2f20a204f302d6b5,primitive.repo.scripts_browser_capture_py.method.py_method_scripts_browser_capture_cdp_js,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_f1705a1d4773c57d3949fa4d,primitive.repo.scripts_browser_capture_py.function.py_function_scripts_browser_capture_capture,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_9f8f3e32241ba0bf3c4ffdfd,primitive.repo.scripts_browser_capture_py.function.py_function_scripts_browser_capture_main,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_1768089022e6e1ebd309b88e,primitive.repo.scripts_browser_capture_py.instance.py_inst_scripts_browser_capture_main_out,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_39ba14d650dce54bc1585c22,primitive.repo.scripts_browser_capture_py.instance.py_inst_scripts_browser_capture_main_cdp,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_52f0f69bb630f8222767d8a9,primitive.repo.scripts_build_agentic_loop_viz_py.const.py_const_scripts_build_agentic_loop_viz_repo,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_65c0a6159ffe1dc9c260dd55,primitive.repo.scripts_build_agentic_loop_viz_py.const.py_const_scripts_build_agentic_loop_viz_out,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0c5ea8cd6fbad2a2045eed96,primitive.repo.scripts_build_agentic_loop_viz_py.const.py_const_scripts_build_agentic_loop_viz_cat,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_9955d403499117a75bc856ae,primitive.repo.scripts_build_agentic_loop_viz_py.var.py_var_scripts_build_agentic_loop_viz_css,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_8662ee79c67d693f7c0d0f71,primitive.repo.scripts_build_agentic_loop_viz_py.var.py_var_scripts_build_agentic_loop_viz_js,unknown_candidate,"{""execution_surface"": ""python_source_symbol_candidate""}",true,false,false
effect_0ec1c02f161476f042ab1d4e,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_costs,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_61bb6d787733713c1e4e2c86,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_render,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_44f7155371c1685fcf4e55cb,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_render_width,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_9441d0c7dea09298182af0f7,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_e,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_7656d0c7dc5fe2de997901a2,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_build,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_3789b2460d3cf2798b4c2591,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_self_test,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
effect_89341de4f17d35003a0efed5,primitive.repo.scripts_build_agentic_loop_viz_py.function.py_function_scripts_build_agentic_loop_viz_self_test_ck,unknown_candidate,"{""execution_surface"": ""python_callable_candidate""}",true,false,false
