primitive_edge_id,registry_record_id,edge_role,edge_name,contract_uid,contract_notation,shape,field_keys,schema_json,artifact_policy,secret_policy,edge_hash
edge_aac99df3f7cbdde9ca14c863,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_source_version,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},aac99df3f7cbdde9ca14c8632d2d7d5e45461f2a38b8acecf74ddfaf3e69a79f
edge_bc2c991f22752ad31cedb99e,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_artifact_type,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},bc2c991f22752ad31cedb99e066527db3724c11c6da7a4b74f9bb8be11efee09
edge_7799ad693f987bb7b2eff84c,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_artifact_type,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},7799ad693f987bb7b2eff84ce703e2bb922eb8ec7386c97b93525aa345f48769
edge_cc8c08dd14629679d42bd1ff,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_schema_version,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},cc8c08dd14629679d42bd1ffca9915c994184923756b43595751d1c4375c7a01
edge_a80f2556b5f249b423f17652,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_schema_version,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},a80f2556b5f249b423f17652f3ee6413eb326158fb654a8f38d98fe5bd3a0b11
edge_8d086cbfc2cb5042c45b3432,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_text,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},8d086cbfc2cb5042c45b34329b88de67986a5f1d213487783cd5ed69e8fa7af6
edge_d2ebb4972a3dc76e07c5de9a,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_text,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},d2ebb4972a3dc76e07c5de9a0ea8a28dc97f587f4ce1204139a9238bf1d42139
edge_560ac49ddce7e1749f027158,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_payload_json,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},560ac49ddce7e1749f0271587f158a3d937cad181f4788fb34d0d56913f5669f
edge_056b39698ba5df8a04e9a3c1,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_payload_json,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},056b39698ba5df8a04e9a3c1b57cd86ccd358b35bc9d77a2d3be416cee569ac4
edge_040422b5873495d5331d5d2d,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_content_hash,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},040422b5873495d5331d5d2d7806fd5015581b36bb0e0e46c643a4f2bf785c54
edge_2790be04e9d7dde77076e2d1,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_content_hash,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},2790be04e9d7dde77076e2d1e41ab37cb7efac84c6534ec175a5e74a06a3b3bc
edge_87ac0befec77bf798dc0ce6e,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_parent_artifact_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},87ac0befec77bf798dc0ce6ee2ab65f9b135e2794df9504443191362cd6225f3
edge_7ab5efb0738e244b4a4b37c6,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_parent_artifact_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},7ab5efb0738e244b4a4b37c67912aa0f185684379a411bf678a3ff36ebbd4832
edge_8ef0d52d22b26b975f866163,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_source_handles_json,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},8ef0d52d22b26b975f866163f2cced510a8ccef473762a3bfa5fd132466e71ac
edge_cba06cd6445498b9841eef63,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_source_handles_json,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},cba06cd6445498b9841eef636d882cecc7752e98f1ccbc4929186a8a187e5753
edge_43e88cb1fbf99ebdea1ce8e9,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_pipeline_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},43e88cb1fbf99ebdea1ce8e94beacb6767fbffc97193313e20639f5afb80162b
edge_5cb01efd9d49a7010b347856,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_pipeline_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},5cb01efd9d49a7010b347856c7f7ffa5846e6c49ea28275728aa00a037d883a0
edge_d602e07556a6646b8ae07722,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_pipeline_version,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},d602e07556a6646b8ae077225b5844271da40f026d032fb157e970e0c08ff177
edge_2287e647a54cb453ebffde1e,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_pipeline_version,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},2287e647a54cb453ebffde1edacb80bbe245af7d0e6ac9015eff387302d39953
edge_f099f11da3730745e9aef018,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_processor_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},f099f11da3730745e9aef0182833c30eb7191feaa3d300b2c54fb3f53e594fd9
edge_8228fc6bef8fdc66e3e5648a,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_processor_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},8228fc6bef8fdc66e3e5648a3f836742c7b1fbb7f2f21ddd9668cf504e671264
edge_0f04f980428ad61b6ea89592,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_processor_version,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},0f04f980428ad61b6ea895925f37ba2d7a62f3a40947630d577346a54ef3ee76
edge_00abb598320848cfa7703928,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_processor_version,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},00abb598320848cfa7703928b93b0e4841e96d71f52b5a856614eeb795e9cdcd
edge_23a83c1849d0a0f634fa5edd,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_run_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},23a83c1849d0a0f634fa5edd80bc2521148eeeef42d8824f1a02a7e2ed922b9e
edge_7a33142ba1705d8a5a9ad800,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_run_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},7a33142ba1705d8a5a9ad800279ca6c9d11e10cff00c48217540ef1095918220
edge_ebf768e71382685ad815bd99,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_claim_status,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},ebf768e71382685ad815bd99b3c80b94e0b236f2b948f177aac2b9d494a928e8
edge_d25c23925cfe0afc9695c2e1,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_claim_status,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},d25c23925cfe0afc9695c2e15fc02b9f7b2af75c1454cee4f3123e2a1b41e84e
edge_503ad4c13d2cefb758bebc52,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_promotion_eligible,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},503ad4c13d2cefb758bebc525a092a2d022203289d157103a0f1d06f569ed247
edge_d38cd409f58fb1b02a4431e7,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_promotion_eligible,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},d38cd409f58fb1b02a4431e7d5c9a23fdc047ef0112e8365796e038aa74b30ec
edge_ac7151558fce3eafebce9816,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_model_dependent,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},ac7151558fce3eafebce981694308ff8acebac48e1bc63491ba421b5b34430c6
edge_41299e8298c0401dffbc6be3,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_model_dependent,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},41299e8298c0401dffbc6be37655077a89c854dafddcbb56af112e3f6f79d70b
edge_811515dacbba77600400b1ea,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_created_at,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},811515dacbba77600400b1ea479cec6e902f8bed123cc691b6e8cd8f27a7031f
edge_f199d94b7c174dde04934607,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_created_at,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},f199d94b7c174dde049346070a78e18cfd2510fa273a8fa4b1d38172b1db2e43
edge_c25fe73672675446a8a80172,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_superseded_by,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},c25fe73672675446a8a80172e9576bc8ada849a4002cc608cd1b61234aef6244
edge_0b6f0dd0c175737154b89a2f,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_artifact_superseded_by,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},0b6f0dd0c175737154b89a2f0abc440616019659bc2de4b8a4fd9c1f1104d50f
edge_41685bac6d7c0d05e50f4c72,primitive.repo.scripts_artifact_graph_artifact_ledger_py.class.py_class_scripts_artifact_graph_artifact_ledger_edge,input,input,contract_90ca37496e5caed155c38b40,python_class_candidate,python_class_candidate,[],"{""constructor_contract"": ""unknown_candidate"", ""shape"": ""python_class_candidate""}",{},{},41685bac6d7c0d05e50f4c72977bc2cdf2524dfa292d46674ac5a1ec6fadc153
edge_a1cab0c86e760d0392bdb7a4,primitive.repo.scripts_artifact_graph_artifact_ledger_py.class.py_class_scripts_artifact_graph_artifact_ledger_edge,output,output,contract_6a8040222d43fd953e253594,python_class_object_candidate,python_class_object_candidate,[],"{""shape"": ""python_class_object_candidate""}",{},{},a1cab0c86e760d0392bdb7a423615a2691512cffa502519ac6e9b7bac850e1ac
edge_c980f0fd785a0e0774de0df1,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_edge_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},c980f0fd785a0e0774de0df1e2927bf3adf1f4454fcc6dd1c25dedbcabad1631
edge_294ccc41a278d517988f4ceb,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_edge_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},294ccc41a278d517988f4ceb1ab63a297d12a98874d985f7f02415d39c0f590c
edge_ed6fc2e81d8abbce572fdf45,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_tenant_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},ed6fc2e81d8abbce572fdf45ce63e1f0fdb44e14217b04938e2218c4aa35837b
edge_cfdaa71375d934d548530672,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_tenant_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},cfdaa71375d934d548530672105dbe5fb526bf69acaac6828ce701ff12160fd2
edge_a5fab8b8a0b0d3cf759f5206,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_from_artifact_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},a5fab8b8a0b0d3cf759f5206cc0cca15b7140f5e8e7b981ce1603176c21dda75
edge_eddfa7a727047033573ad285,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_from_artifact_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},eddfa7a727047033573ad285418fc71c6c7b32590e1c2199d4aeb9dc597d8961
edge_8e43e74c0213c0c175174a74,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_to_artifact_id,input,input,contract_7a3fc5080c880296de9c9131,source_symbol_candidate,source_symbol_candidate,[],"{""kind"": ""var"", ""shape"": ""source_symbol_candidate""}",{},{},8e43e74c0213c0c175174a74550b23b722e7af000cd7309f4c1028d066f66735
edge_0b72a426950a1157a9f506ea,primitive.repo.scripts_artifact_graph_artifact_ledger_py.var.py_var_scripts_artifact_graph_artifact_ledger_edge_to_artifact_id,output,output,contract_db10d734bd4330f00feb890e,python_value_candidate,python_value_candidate,[],"{""kind"": ""var"", ""shape"": ""python_value_candidate""}",{},{},0b72a426950a1157a9f506ea50c60b859d7d1ea599b6c1dfa6f1423066a95aa0
